Epoch,Training Loss,Validation Loss,Test Loss,Training Accuracy,Validation Accuracy,Test Accuracy,Training Precision,Training Recall,Training F1-Score,Validation Precision,Validation Recall,Validation F1-Score,Test Precision,Test Recall,Test F1-Score,Epoch Duration,Training Top-5 Accuracy,Validation Top-5 Accuracy,Test Top-5 Accuracy
37,0.3103068080895087,0.6763667464256287,0.5548611283302307,0.9411764705882353,0.6,0.6666666666666666,1.0,0.9411764705882353,0.9411764705882353,1.0,0.6190476190476191,0.6000000000000001,1.0,0.8,0.6666666666666666,10.629177808761597,0.9411764705882353,0.5833333333333333,0.625
38,0.36663512622608857,0.684935450553894,0.6417855620384216,0.8529411764705882,0.7,0.6666666666666666,1.0,0.8642857142857143,0.8529411764705882,1.0,0.7083333333333333,0.7,1.0,0.8,0.6666666666666666,10.278799295425415,0.8517872711421098,0.6969696969696968,0.625
39,0.3331340297180064,0.6257063150405884,0.5242869853973389,0.8823529411764706,0.7,0.6666666666666666,1.0,0.887719298245614,0.8823529411764706,1.0,0.7083333333333333,0.7,1.0,0.8,0.6666666666666666,12.355556011199951,0.8819444444444444,0.6969696969696968,0.625
40,0.2218191649983911,0.6175823211669922,0.485856294631958,0.9705882352941176,0.7,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.7083333333333333,0.7,1.0,0.8,0.6666666666666666,10.913890838623047,0.9705627705627706,0.6969696969696968,0.625
41,0.23223722156356363,0.5506055355072021,0.507561981678009,0.9411764705882353,0.8,0.6666666666666666,1.0,0.9473684210526316,0.9411764705882353,1.0,0.8,0.8,1.0,0.8,0.6666666666666666,10.11287260055542,0.9409722222222222,0.8000000000000002,0.625
42,0.2271517515182495,0.6385336518287659,0.5081958174705505,0.9117647058823529,0.7,0.6666666666666666,1.0,0.9131944444444444,0.9117647058823529,1.0,0.7083333333333333,0.7,1.0,0.8,0.6666666666666666,12.136505842208862,0.9116883116883117,0.6969696969696968,0.625
43,0.3383943613837747,0.6666019558906555,0.40243586897850037,0.8823529411764706,0.7,0.6666666666666666,1.0,0.8823529411764706,0.8823529411764706,1.0,0.7083333333333333,0.7,1.0,0.8,0.6666666666666666,11.461492538452148,0.8823529411764706,0.6969696969696968,0.625
44,0.29405693008619194,0.6244524121284485,0.5410539507865906,0.8823529411764706,0.8,0.6666666666666666,1.0,0.887719298245614,0.8823529411764706,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,10.352352380752563,0.8819444444444444,0.7916666666666665,0.625
45,0.28573543008636026,0.6080474853515625,0.43244823813438416,0.9411764705882353,0.8,0.6666666666666666,1.0,0.9411764705882353,0.9411764705882353,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,12.137674570083618,0.9411764705882353,0.7916666666666665,0.625
46,0.3122047580340329,0.6382219791412354,0.3970700800418854,0.8529411764705882,0.8,0.8333333333333334,1.0,0.8863636363636364,0.8529411764705883,1.0,0.8571428571428572,0.8,1.0,0.875,0.8333333333333333,11.598618030548096,0.8496905393457117,0.7916666666666665,0.8285714285714285
47,0.4127778025234447,0.6680902242660522,0.37708643078804016,0.7941176470588235,0.7,0.8333333333333334,1.0,0.821969696969697,0.7941176470588236,1.0,0.7083333333333333,0.7,1.0,0.875,0.8333333333333333,10.148863554000854,0.7895667550839964,0.6969696969696968,0.8285714285714285
48,0.3053392794202356,0.6006649732589722,0.5181403756141663,0.8235294117647058,0.8,0.6666666666666666,1.0,0.8424908424908425,0.8235294117647058,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,12.126899480819702,0.8210526315789475,0.7916666666666665,0.625
49,0.3189670504892574,0.5632505416870117,0.4616886079311371,0.8235294117647058,0.8,0.6666666666666666,1.0,0.8695652173913043,0.8235294117647058,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,11.7444007396698,0.8178571428571428,0.7916666666666665,0.625
50,0.3224048220059451,0.6621480584144592,0.5189518332481384,0.8235294117647058,0.7,0.6666666666666666,1.0,0.8424908424908425,0.8235294117647058,1.0,0.7083333333333333,0.7,1.0,0.8,0.6666666666666666,9.823905229568481,0.8210526315789475,0.6969696969696968,0.625
51,0.2722669593332445,0.6621772050857544,0.5189865231513977,0.8823529411764706,0.7,0.6666666666666666,1.0,0.8823529411764706,0.8823529411764706,1.0,0.7083333333333333,0.7,1.0,0.8,0.6666666666666666,12.299034833908081,0.8823529411764706,0.6969696969696968,0.625
