Epoch,Training Loss,Validation Loss,Test Loss,Training Accuracy,Validation Accuracy,Test Accuracy,Training Precision,Training Recall,Training F1-Score,Validation Precision,Validation Recall,Validation F1-Score,Test Precision,Test Recall,Test F1-Score,Epoch Duration,Training Top-5 Accuracy,Validation Top-5 Accuracy,Test Top-5 Accuracy
36,0.21456208518322775,0.5175960659980774,0.40807032585144043,0.9705882352941176,0.8,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,12.781132936477661,0.9705627705627706,0.7916666666666665,0.625
37,0.2436050106497372,0.5273348689079285,0.433318167924881,0.9117647058823529,0.8,0.6666666666666666,1.0,0.925,0.9117647058823529,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,11.652488708496094,0.9110723626852659,0.7916666666666665,0.625
38,0.27838803564800935,0.5442788004875183,0.46976736187934875,0.9117647058823529,0.8,0.6666666666666666,1.0,0.9131944444444444,0.9117647058823529,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,9.9783034324646,0.9116883116883117,0.7916666666666665,0.625
39,0.2490878766950439,0.5600059628486633,0.5000439286231995,0.9117647058823529,0.6,0.6666666666666666,1.0,0.9131944444444444,0.9117647058823529,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,11.877679109573364,0.9116883116883117,0.5238095238095238,0.625
40,0.24786127840771394,0.5793170928955078,0.5344436764717102,0.9411764705882353,0.6,0.6666666666666666,1.0,0.9473684210526316,0.9411764705882353,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,11.473374843597412,0.9409722222222222,0.5238095238095238,0.625
41,0.2348595349227681,0.5969998240470886,0.5636837482452393,0.9117647058823529,0.6,0.6666666666666666,1.0,0.9131944444444444,0.9117647058823529,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,9.912177085876465,0.9116883116883117,0.5238095238095238,0.625
42,0.18369182067758896,0.5994777679443359,0.5671595335006714,1.0,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,12.032636404037476,1.0,0.5238095238095238,0.625
43,0.26136281122179594,0.5918301343917847,0.552985668182373,0.9117647058823529,0.6,0.6666666666666666,1.0,0.9131944444444444,0.9117647058823529,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,11.337233066558838,0.9116883116883117,0.5238095238095238,0.625
44,0.3180321016732384,0.5739497542381287,0.5191419720649719,0.8529411764705882,0.6,0.6666666666666666,1.0,0.8541666666666667,0.8529411764705882,1.0,0.7777777777777778,0.6,1.0,0.8,0.6666666666666666,9.303983211517334,0.8528138528138528,0.5238095238095238,0.625
45,0.17555280709091356,0.5549144148826599,0.4795422852039337,0.9411764705882353,0.7,0.6666666666666666,1.0,0.9411764705882353,0.9411764705882353,1.0,0.8125,0.7,1.0,0.8,0.6666666666666666,12.347197532653809,0.9411764705882353,0.6703296703296704,0.625
46,0.3175123671398443,0.5410454869270325,0.44682005047798157,0.8529411764705882,0.8,0.6666666666666666,1.0,0.8541666666666667,0.8529411764705882,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,10.774924755096436,0.8528138528138528,0.7916666666666665,0.625
47,0.2795165672021754,0.5334534049034119,0.42376279830932617,0.8529411764705882,0.8,0.6666666666666666,1.0,0.8541666666666667,0.8529411764705882,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,10.015804767608643,0.8528138528138528,0.7916666666666665,0.625
48,0.19579359012491562,0.5295048952102661,0.4081898033618927,0.9411764705882353,0.9,0.6666666666666666,1.0,0.9473684210526316,0.9411764705882353,1.0,0.9166666666666667,0.9,1.0,0.8,0.6666666666666666,11.971863985061646,0.9409722222222222,0.898989898989899,0.625
49,0.2443991548874799,0.5328647494316101,0.4148356020450592,0.8823529411764706,0.8,0.6666666666666666,1.0,0.887719298245614,0.8823529411764706,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,11.509984254837036,0.8819444444444444,0.7916666666666665,0.625
50,0.2470865284695345,0.5407817959785461,0.43340662121772766,0.9117647058823529,0.8,0.6666666666666666,1.0,0.9131944444444444,0.9117647058823529,1.0,0.8571428571428572,0.8,1.0,0.8,0.6666666666666666,9.746190786361694,0.9116883116883117,0.7916666666666665,0.625
51,0.2369044212733998,0.5553728342056274,0.4628041982650757,0.8823529411764706,0.7,0.6666666666666666,1.0,0.887719298245614,0.8823529411764706,1.0,0.8125,0.7,1.0,0.8,0.6666666666666666,12.29089641571045,0.8819444444444444,0.6703296703296704,0.625
