Epoch,Training Loss,Validation Loss,Test Loss,Training Accuracy,Validation Accuracy,Test Accuracy,Training Precision,Training Recall,Training F1-Score,Validation Precision,Validation Recall,Validation F1-Score,Test Precision,Test Recall,Test F1-Score,Epoch Duration,Training Top-5 Accuracy,Validation Top-5 Accuracy,Test Top-5 Accuracy
30,0.4927277880556443,0.6198437213897705,0.6457980275154114,0.9411764705882353,0.7,0.8333333333333334,1.0,0.9473684210526316,0.9411764705882353,1.0,0.8125,0.7,1.0,0.875,0.8333333333333333,15.289235591888428,0.9409722222222222,0.6703296703296704,0.8285714285714285
31,0.43961284616414237,0.6109850406646729,0.6377964615821838,1.0,0.9,0.8333333333333334,1.0,1.0,1.0,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,12.327175617218018,1.0,0.898989898989899,0.8285714285714285
32,0.4437947764116175,0.6025536060333252,0.6411871910095215,1.0,0.9,0.8333333333333334,1.0,1.0,1.0,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,12.164182901382446,1.0,0.898989898989899,0.8285714285714285
33,0.4530748584691216,0.617932915687561,0.6219169497489929,0.9705882352941176,0.9,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,13.37048888206482,0.9705627705627706,0.898989898989899,0.8285714285714285
34,0.4460403638727525,0.6208205223083496,0.6021919846534729,0.9411764705882353,0.9,0.8333333333333334,1.0,0.9411764705882353,0.9411764705882353,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,14.748974561691284,0.9411764705882353,0.898989898989899,0.8285714285714285
35,0.42699767561519847,0.6055682897567749,0.5933230519294739,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.8333333333333333,13.392422437667847,1.0,1.0,0.8285714285714285
36,0.4468521931592156,0.6142736077308655,0.5901873111724854,0.9705882352941176,1.0,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,1.0,1.0,1.0,0.875,0.8333333333333333,13.62142562866211,0.9705627705627706,1.0,0.8285714285714285
37,0.4505353675169103,0.613054096698761,0.6022749543190002,0.9705882352941176,0.9,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,12.188100576400757,0.9705627705627706,0.898989898989899,0.8285714285714285
38,0.4422718356637394,0.617832362651825,0.5873801708221436,0.9705882352941176,0.9,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,15.080839157104492,0.9705627705627706,0.898989898989899,0.8285714285714285
39,0.43134235283907724,0.6100640296936035,0.5994865894317627,1.0,0.9,0.8333333333333334,1.0,1.0,1.0,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,15.168269872665405,1.0,0.898989898989899,0.8285714285714285
40,0.44520749765283923,0.6081415414810181,0.5947072505950928,0.9705882352941176,0.9,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,13.034400701522827,0.9705627705627706,0.898989898989899,0.8285714285714285
41,0.44327764651354623,0.6096275448799133,0.5908318161964417,0.9705882352941176,0.9,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,12.358468294143677,0.9705627705627706,0.898989898989899,0.8285714285714285
42,0.4390329087481779,0.6005421876907349,0.6179681420326233,0.9705882352941176,1.0,0.8333333333333334,1.0,0.9722222222222222,0.9705882352941176,1.0,1.0,1.0,1.0,0.875,0.8333333333333333,12.230594873428345,0.9705627705627706,1.0,0.8285714285714285
43,0.42734984089346495,0.6311920881271362,0.6282414793968201,1.0,0.8,0.8333333333333334,1.0,1.0,1.0,1.0,0.8571428571428572,0.8,1.0,0.875,0.8333333333333333,13.911482572555542,1.0,0.7916666666666665,0.8285714285714285
44,0.41369146809858437,0.6228660345077515,0.6397815346717834,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,15.122870683670044,1.0,1.0,0.6666666666666666
45,0.4331745294963612,0.6195474863052368,0.6372926831245422,0.9705882352941176,0.9,0.6666666666666666,1.0,0.9722222222222222,0.9705882352941176,1.0,0.9166666666666667,0.9,1.0,0.6666666666666666,0.6666666666666666,12.942131996154785,0.9705627705627706,0.898989898989899,0.6666666666666666
46,0.4196770296377294,0.6215769052505493,0.6368839740753174,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.8333333333333333,12.343276739120483,1.0,1.0,0.8285714285714285
47,0.41206568128922405,0.6140666007995605,0.6254968047142029,1.0,0.9,0.8333333333333334,1.0,1.0,1.0,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,13.077992916107178,1.0,0.898989898989899,0.8285714285714285
48,0.4290800550404717,0.6119570732116699,0.6406623125076294,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.8333333333333333,14.757618188858032,1.0,1.0,0.8285714285714285
49,0.41523093686384316,0.605131983757019,0.6273400187492371,1.0,0.9,0.8333333333333334,1.0,1.0,1.0,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,15.432934045791626,1.0,0.898989898989899,0.8285714285714285
50,0.41991368462057677,0.602971613407135,0.623999297618866,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.8333333333333333,12.978453397750854,1.0,1.0,0.8285714285714285
51,0.4224996426526238,0.6136060357093811,0.6270620226860046,0.9411764705882353,0.9,0.8333333333333334,1.0,0.9411764705882353,0.9411764705882353,1.0,0.9166666666666667,0.9,1.0,0.875,0.8333333333333333,12.649603843688965,0.9411764705882353,0.898989898989899,0.8285714285714285
